meter,timestamp,rmsle,file_id
3,2018-07-10,1.568,13806350
3,2018-07-11,1.551,13806350
3,2018-07-12,1.54,13806350
3,2018-07-13,1.559,13806350
3,2018-07-14,1.578,13806350
3,2018-07-15,1.575,13806350
3,2018-07-16,1.556,13806350
3,2018-07-17,1.498,13806350
3,2018-07-18,1.524,13806350
3,2018-07-19,1.596,13806350
3,2018-07-20,1.55,13806350
3,2018-07-21,1.556,13806350
3,2018-07-22,1.578,13806350
3,2018-07-23,1.55,13806350
3,2018-07-24,1.638,13806350
3,2018-07-25,1.6,13806350
3,2018-07-26,1.591,13806350
3,2018-07-27,1.584,13806350
3,2018-07-28,1.65,13806350
3,2018-07-29,1.651,13806350
3,2018-07-30,1.574,13806350
3,2018-07-31,1.661,13806350
3,2018-08-01,1.731,13806350
3,2018-08-02,1.653,13806350
3,2018-08-03,1.647,13806350
3,2018-08-04,1.55,13806350
3,2018-08-05,1.534,13806350
3,2018-08-06,1.515,13806350
3,2018-08-07,1.517,13806350
3,2018-08-08,1.53,13806350
3,2018-08-09,1.517,13806350
3,2018-08-10,1.452,13806350
3,2018-08-11,1.5,13806350
3,2018-08-12,1.515,13806350
3,2018-08-13,1.578,13806350
3,2018-08-14,1.738,13806350
3,2018-08-15,1.714,13806350
3,2018-08-16,1.551,13806350
3,2018-08-17,1.551,13806350
3,2018-08-18,1.556,13806350
3,2018-08-19,1.578,13806350
3,2018-08-20,1.543,13806350
3,2018-08-21,1.603,13806350
3,2018-08-22,1.564,13806350
3,2018-08-23,1.615,13806350
3,2018-08-24,1.588,13806350
3,2018-08-25,1.622,13806350
3,2018-08-26,1.613,13806350
3,2018-08-27,1.646,13806350
3,2018-08-28,1.628,13806350
3,2018-08-29,1.634,13806350
3,2018-08-30,1.655,13806350
3,2018-08-31,1.512,13806350
3,2018-09-01,1.551,13806350
3,2018-09-02,1.53,13806350
3,2018-09-03,1.558,13806350
3,2018-09-04,1.536,13806350
3,2018-09-05,1.584,13806350
3,2018-09-06,1.607,13806350
3,2018-09-07,1.538,13806350
3,2018-09-08,1.53,13806350
3,2018-09-09,1.581,13806350
3,2018-09-10,1.557,13806350
3,2018-09-11,1.576,13806350
3,2018-09-12,1.599,13806350
3,2018-09-13,1.568,13806350
3,2018-09-14,1.621,13806350
3,2018-09-15,1.669,13806350
3,2018-09-16,1.662,13806350
3,2018-09-17,1.619,13806350
3,2018-09-18,1.608,13806350
3,2018-09-19,1.607,13806350
3,2018-09-20,1.644,13806350
3,2018-09-21,1.648,13806350
3,2018-09-22,1.622,13806350
3,2018-09-23,1.726,13806350
3,2018-09-24,1.78,13806350
3,2018-09-25,1.74,13806350
3,2018-09-26,1.732,13806350
3,2018-09-27,1.753,13806350
3,2018-09-28,1.68,13806350
3,2018-09-29,1.658,13806350
3,2018-09-30,1.684,13806350
3,2018-10-01,1.721,13806350
3,2018-10-02,1.686,13806350
3,2018-10-03,1.6875,13806350
3,2018-10-04,1.636,13806350
3,2018-10-05,1.646,13806350
3,2018-10-06,1.686,13806350
3,2018-10-07,1.685,13806350
3,2018-10-08,1.643,13806350
3,2018-10-09,1.6455,13806350
3,2018-10-10,1.735,13806350
3,2018-10-11,1.758,13806350
3,2018-10-12,1.767,13806350
3,2018-10-13,1.833,13806350
3,2018-10-14,1.967,13806350
3,2018-10-15,1.736,13806350
3,2018-10-16,1.706,13806350
3,2018-10-17,1.76,13806350
3,2018-10-18,1.817,13806350
3,2018-10-19,1.813,13806350
3,2018-10-20,1.849,13806350
3,2018-10-21,1.741,13806350
3,2018-10-22,1.849,13806350
3,2018-10-23,1.77,13806350
3,2018-10-24,1.655,13806350
3,2018-10-25,1.582,13806350
3,2018-10-26,1.74,13806350
3,2018-10-27,1.937,13806350
3,2018-10-28,1.889,13806350
3,2018-10-29,1.855,13806350
3,2018-10-30,1.769,13806350
3,2018-10-31,1.737,13806350
3,2018-11-01,1.679,13806350
3,2018-11-02,1.744,13806350
3,2018-11-03,1.597,13806350
3,2018-11-04,1.521,13806350
3,2018-11-05,1.474,13806350
3,2018-11-06,1.572,13806350
3,2018-11-07,1.576,13806350
3,2018-11-08,1.447,13806350
3,2018-11-09,1.44,13806350
3,2018-11-10,1.423,13806350
3,2018-11-11,1.359,13806350
3,2018-11-12,1.403,13806350
3,2018-11-13,1.486,13806350
3,2018-11-14,1.418,13806350
3,2018-11-15,1.417,13806350
3,2018-11-16,1.48,13806350
3,2018-11-17,1.454,13806350
3,2018-11-18,1.397,13806350
3,2018-11-19,1.571,13806350
3,2018-11-20,1.637,13806350
3,2018-11-21,1.429,13806350
3,2018-11-22,1.39,13806350
3,2018-11-23,1.363,13806350
3,2018-11-24,1.47,13806350
3,2018-11-25,1.555,13806350
3,2018-11-26,1.424,13806350
3,2018-11-27,1.466,13806350
3,2018-11-28,1.388,13806350
3,2018-11-29,1.415,13806350
3,2018-11-30,1.474,13806350
3,2018-12-01,1.543,13806350
3,2018-12-02,1.681,13806350
3,2018-12-03,1.611,13806350
3,2018-12-04,1.436,13806350
3,2018-12-05,1.383,13806350
3,2018-12-06,1.36,13806350
3,2018-12-07,1.362,13806350
3,2018-12-08,1.388,13806350
3,2018-12-09,1.353,13806350
3,2018-12-10,1.355,13806350
3,2018-12-11,1.394,13806350
3,2018-12-12,1.376,13806350
3,2018-12-13,1.313,13806350
3,2018-12-14,1.387,13806350
3,2018-12-15,1.556,13806350
3,2018-12-16,1.481,13806350
3,2018-12-17,1.431,13806350
3,2018-12-18,1.326,13806350
3,2018-12-19,1.236,13806350
3,2018-12-20,1.392,13806350
3,2018-12-21,1.434,13806350
3,2018-12-22,1.429,13806350
3,2018-12-23,1.354,13806350
3,2018-12-24,1.461,13806350
3,2018-12-25,1.375,13806350
3,2018-12-26,1.306,13806350
3,2018-12-27,1.252,13806350
3,2018-12-28,1.383,13806350
3,2018-12-29,1.516,13806350
3,2018-12-30,1.427,13806350
3,2018-12-31,1.68,13806350
0,2017-01-01,0.5684,13808838
0,2017-01-02,0.575,13808838
0,2017-01-03,0.541,13808838
0,2017-01-04,0.5425,13808838
0,2017-01-05,0.521,13808838
0,2017-01-06,0.514,13808838
0,2017-01-07,0.522,13808838
0,2017-01-08,0.5063,13808838
0,2017-01-09,0.518,13808838
0,2017-01-10,0.515,13808838
0,2017-01-11,0.4973,13808838
0,2017-01-12,0.5103,13808838
0,2017-01-13,0.5146,13808838
0,2017-01-14,0.602,13808838
0,2017-01-15,0.6123,13808838
0,2017-01-16,0.6772,13808838
0,2017-01-17,1.017,13808838
0,2017-01-18,0.9097,13808838
0,2017-01-19,0.917,13808838
0,2017-01-20,0.913,13808838
0,2017-01-21,0.843,13808838
0,2017-01-22,0.8135,13808838
0,2017-01-23,0.9224,13808838
0,2017-01-24,0.952,13808838
0,2017-01-25,0.9116,13808838
0,2017-01-26,0.9097,13808838
0,2017-01-27,0.895,13808838
0,2017-01-28,0.824,13808838
0,2017-01-29,0.818,13808838
0,2017-01-30,0.8916,13808838
0,2017-01-31,0.9023,13808838
0,2017-02-01,0.9,13808838
0,2017-02-02,0.896,13808838
0,2017-02-03,0.867,13808838
0,2017-02-04,0.4414,13808838
0,2017-02-05,0.4443,13808838
0,2017-02-06,0.4854,13808838
0,2017-02-07,0.491,13808838
0,2017-02-08,0.4863,13808838
0,2017-02-09,0.51,13808838
0,2017-02-10,0.5273,13808838
0,2017-02-11,0.5234,13808838
0,2017-02-12,0.5063,13808838
0,2017-02-13,0.4998,13808838
0,2017-02-14,0.4822,13808838
0,2017-02-15,0.4766,13808838
0,2017-02-16,0.4934,13808838
0,2017-02-17,0.4968,13808838
0,2017-02-18,0.4963,13808838
0,2017-02-19,0.5107,13808838
0,2017-02-20,0.5454,13808838
0,2017-02-21,0.5137,13808838
0,2017-02-22,0.517,13808838
0,2017-02-23,0.523,13808838
0,2017-02-24,0.5107,13808838
0,2017-02-25,0.528,13808838
0,2017-02-26,0.4858,13808838
0,2017-02-27,0.539,13808838
0,2017-02-28,0.516,13808838
0,2017-03-01,0.5483,13808838
0,2017-03-02,0.5474,13808838
0,2017-03-03,0.531,13808838
0,2017-03-04,0.532,13808838
0,2017-03-05,0.5366,13808838
0,2017-03-06,0.5493,13808838
0,2017-03-07,0.8955,13808838
0,2017-03-08,0.8965,13808838
0,2017-03-09,0.8877,13808838
0,2017-03-10,0.8843,13808838
0,2017-03-11,0.824,13808838
0,2017-03-12,0.8564,13808838
0,2017-03-13,0.9077,13808838
0,2017-03-14,0.9414,13808838
0,2017-03-15,0.939,13808838
0,2017-03-16,0.927,13808838
0,2017-03-17,0.9067,13808838
0,2017-03-18,0.8325,13808838
0,2017-03-19,0.8315,13808838
0,2017-03-20,0.917,13808838
0,2017-03-21,0.9297,13808838
0,2017-03-22,0.9272,13808838
0,2017-03-23,0.894,13808838
0,2017-03-24,0.9106,13808838
0,2017-03-25,0.8535,13808838
0,2017-03-26,0.8384,13808838
0,2017-03-27,0.936,13808838
0,2017-03-28,0.9453,13808838
0,2017-03-29,0.936,13808838
0,2017-03-30,0.904,13808838
0,2017-03-31,0.879,13808838
0,2017-04-01,1.217,13808838
0,2017-04-02,0.8086,13808838
0,2017-04-03,0.89,13808838
0,2017-04-04,0.6353,13808838
0,2017-04-05,0.609,13808838
0,2017-04-06,0.6753,13808838
0,2017-04-07,0.653,13808838
0,2017-04-08,0.644,13808838
0,2017-04-09,0.66,13808838
0,2017-04-10,0.655,13808838
0,2017-04-11,0.69,13808838
0,2017-04-12,0.666,13808838
0,2017-04-13,0.6577,13808838
0,2017-04-14,0.6255,13808838
0,2017-04-15,0.5874,13808838
0,2017-04-16,0.5957,13808838
0,2017-04-17,0.6416,13808838
0,2017-04-18,0.6304,13808838
0,2017-04-19,0.635,13808838
0,2017-04-20,0.758,13808838
0,2017-04-21,0.629,13808838
0,2017-04-22,0.7207,13808838
0,2017-04-23,0.6865,13808838
0,2017-04-24,0.6265,13808838
0,2017-04-25,0.6206,13808838
0,2017-04-26,0.6367,13808838
0,2017-04-27,0.6387,13808838
0,2017-04-28,0.6733,13808838
0,2017-04-29,0.672,13808838
0,2017-04-30,0.6196,13808838
0,2017-05-01,0.6426,13808838
0,2017-05-02,0.626,13808838
0,2017-05-03,0.629,13808838
0,2017-05-04,0.791,13808838
0,2017-05-05,0.787,13808838
0,2017-05-06,0.7666,13808838
0,2017-05-07,0.5938,13808838
0,2017-05-08,0.6333,13808838
0,2017-05-09,0.6724,13808838
0,2017-05-10,0.8984,13808838
0,2017-05-11,0.9023,13808838
0,2017-05-12,0.881,13808838
0,2017-05-13,0.812,13808838
0,2017-05-14,0.846,13808838
0,2017-05-15,0.894,13808838
0,2017-05-16,0.912,13808838
0,2017-05-17,0.9463,13808838
0,2017-05-18,0.9375,13808838
0,2017-05-19,0.9263,13808838
0,2017-05-20,0.841,13808838
0,2017-05-21,0.852,13808838
0,2017-05-22,0.9,13808838
0,2017-05-23,0.909,13808838
0,2017-05-24,0.908,13808838
0,2017-05-25,0.9434,13808838
0,2017-05-26,0.921,13808838
0,2017-05-27,0.8535,13808838
0,2017-05-28,0.853,13808838
0,2017-05-29,0.949,13808838
0,2017-05-30,0.919,13808838
0,2017-05-31,0.917,13808838
0,2017-06-01,0.9165,13808838
0,2017-06-02,0.91,13808838
0,2017-06-03,0.847,13808838
0,2017-06-04,0.8364,13808838
0,2017-06-05,0.9097,13808838
0,2017-06-06,0.9385,13808838
0,2017-06-07,0.916,13808838
0,2017-06-08,0.9316,13808838
0,2017-06-09,0.925,13808838
0,2017-06-10,0.867,13808838
0,2017-06-11,0.872,13808838
0,2017-06-12,0.9326,13808838
0,2017-06-13,0.919,13808838
0,2017-06-14,0.938,13808838
0,2017-06-15,0.956,13808838
0,2017-06-16,1.006,13808838
0,2017-06-17,0.9697,13808838
0,2017-06-18,0.91,13808838
0,2017-06-19,0.9424,13808838
0,2017-06-20,0.9033,13808838
0,2017-06-21,0.9316,13808838
0,2017-06-22,0.967,13808838
0,2017-06-23,0.8853,13808838
0,2017-06-24,0.848,13808838
0,2017-06-25,0.833,13808838
0,2017-06-26,0.8696,13808838
0,2017-06-27,0.9624,13808838
0,2017-06-28,0.8877,13808838
0,2017-06-29,0.8706,13808838
0,2017-06-30,1.015,13808838
0,2017-07-01,0.9507,13808838
0,2017-07-02,0.8394,13808838
0,2017-07-03,0.9004,13808838
0,2017-07-04,0.9097,13808838
0,2017-07-05,0.895,13808838
0,2017-07-06,0.9014,13808838
0,2017-07-07,0.899,13808838
0,2017-07-08,0.8594,13808838
0,2017-07-09,0.85,13808838
0,2017-07-10,0.886,13808838
0,2017-07-11,0.8755,13808838
0,2017-07-12,0.951,13808838
0,2017-07-13,0.9263,13808838
0,2017-07-14,0.8887,13808838
0,2017-07-15,0.872,13808838
0,2017-07-16,0.8604,13808838
0,2017-07-17,0.9146,13808838
0,2017-07-18,0.9155,13808838
0,2017-07-19,0.8896,13808838
0,2017-07-20,0.9277,13808838
0,2017-07-21,0.8926,13808838
0,2017-07-22,0.849,13808838
0,2017-07-23,0.803,13808838
0,2017-07-24,0.8657,13808838
0,2017-07-25,0.8623,13808838
0,2017-07-26,0.867,13808838
0,2017-07-27,0.8687,13808838
0,2017-07-28,0.874,13808838
0,2017-07-29,0.8374,13808838
0,2017-07-30,0.8276,13808838
0,2017-07-31,0.8677,13808838
0,2017-08-01,0.869,13808838
0,2017-08-02,0.8857,13808838
0,2017-08-03,0.8716,13808838
0,2017-08-04,0.865,13808838
0,2017-08-05,0.7944,13808838
0,2017-08-06,0.77,13808838
0,2017-08-07,0.7915,13808838
0,2017-08-08,0.8804,13808838
0,2017-08-09,0.6704,13808838
0,2017-08-10,0.6616,13808838
0,2017-08-11,0.673,13808838
0,2017-08-12,0.6675,13808838
0,2017-08-13,0.6396,13808838
0,2017-08-14,0.666,13808838
0,2017-08-15,0.6675,13808838
0,2017-08-16,0.677,13808838
0,2017-08-17,0.6875,13808838
0,2017-08-18,0.6875,13808838
0,2017-08-19,0.659,13808838
0,2017-08-20,0.6553,13808838
0,2017-08-21,0.6772,13808838
0,2017-08-22,0.798,13808838
0,2017-08-23,0.6987,13808838
0,2017-08-24,0.6743,13808838
0,2017-08-25,0.6597,13808838
0,2017-08-26,0.635,13808838
0,2017-08-27,0.6235,13808838
0,2017-08-28,0.7417,13808838
0,2017-08-29,0.777,13808838
0,2017-08-30,0.767,13808838
0,2017-08-31,0.759,13808838
0,2017-09-01,0.704,13808838
0,2017-09-02,0.655,13808838
0,2017-09-03,0.6553,13808838
0,2017-09-04,0.708,13808838
0,2017-09-05,0.683,13808838
0,2017-09-06,0.659,13808838
0,2017-09-07,0.6514,13808838
0,2017-09-08,0.6304,13808838
0,2017-09-09,0.5913,13808838
0,2017-09-10,0.603,13808838
0,2017-09-11,0.651,13808838
0,2017-09-12,0.6616,13808838
0,2017-09-13,0.6533,13808838
0,2017-09-14,0.664,13808838
0,2017-09-15,0.671,13808838
0,2017-09-16,0.6455,13808838
0,2017-09-17,0.6416,13808838
0,2017-09-18,0.6904,13808838
0,2017-09-19,0.6934,13808838
0,2017-09-20,0.686,13808838
0,2017-09-21,0.683,13808838
0,2017-09-22,0.6953,13808838
0,2017-09-23,0.659,13808838
0,2017-09-24,0.6523,13808838
0,2017-09-25,0.7026,13808838
0,2017-09-26,0.745,13808838
0,2017-09-27,0.716,13808838
0,2017-09-28,0.6978,13808838
0,2017-09-29,0.682,13808838
0,2017-09-30,0.638,13808838
0,2017-10-01,0.6704,13808838
0,2017-10-02,0.727,13808838
0,2017-10-03,0.679,13808838
0,2017-10-04,0.6714,13808838
0,2017-10-05,0.6855,13808838
0,2017-10-06,0.6963,13808838
0,2017-10-07,0.7007,13808838
0,2017-10-08,0.678,13808838
0,2017-10-09,0.7217,13808838
0,2017-10-10,0.708,13808838
0,2017-10-11,0.6836,13808838
0,2017-10-12,0.67,13808838
0,2017-10-13,0.6636,13808838
0,2017-10-14,0.643,13808838
0,2017-10-15,0.6436,13808838
0,2017-10-16,0.67,13808838
0,2017-10-17,0.67,13808838
0,2017-10-18,0.6704,13808838
0,2017-10-19,0.672,13808838
0,2017-10-20,0.688,13808838
0,2017-10-21,0.6465,13808838
0,2017-10-22,0.65,13808838
0,2017-10-23,0.6807,13808838
0,2017-10-24,0.7046,13808838
0,2017-10-25,0.677,13808838
0,2017-10-26,0.675,13808838
0,2017-10-27,0.676,13808838
0,2017-10-28,0.6484,13808838
0,2017-10-29,0.649,13808838
0,2017-10-30,0.7188,13808838
0,2017-10-31,0.702,13808838
0,2017-11-01,0.8257,13808838
0,2017-11-02,0.718,13808838
0,2017-11-03,0.715,13808838
0,2017-11-04,0.68,13808838
0,2017-11-05,0.6807,13808838
0,2017-11-06,0.724,13808838
0,2017-11-07,0.697,13808838
0,2017-11-08,0.6704,13808838
0,2017-11-09,0.665,13808838
0,2017-11-10,0.6807,13808838
0,2017-11-11,0.626,13808838
0,2017-11-12,0.624,13808838
0,2017-11-13,0.66,13808838
0,2017-11-14,0.7817,13808838
0,2017-11-15,0.774,13808838
0,2017-11-16,0.7656,13808838
0,2017-11-17,0.764,13808838
0,2017-11-18,0.709,13808838
0,2017-11-19,0.715,13808838
0,2017-11-20,0.837,13808838
0,2017-11-21,0.77,13808838
0,2017-11-22,0.804,13808838
0,2017-11-23,0.825,13808838
0,2017-11-24,1.088,13808838
0,2017-11-25,1.502,13808838
0,2017-11-26,1.505,13808838
0,2017-11-27,1.215,13808838
0,2017-11-28,0.6157,13808838
0,2017-11-29,0.6016,13808838
0,2017-11-30,0.5894,13808838
0,2017-12-01,0.5815,13808838
0,2017-12-02,0.579,13808838
0,2017-12-03,0.5757,13808838
0,2017-12-04,0.6143,13808838
0,2017-12-05,0.6025,13808838
0,2017-12-06,0.604,13808838
0,2017-12-07,0.7134,13808838
0,2017-12-08,1.144,13808838
0,2017-12-09,0.594,13808838
0,2017-12-10,0.6035,13808838
0,2017-12-11,0.631,13808838
0,2017-12-12,0.71,13808838
0,2017-12-13,0.787,13808838
0,2017-12-14,0.7563,13808838
0,2017-12-15,0.734,13808838
0,2017-12-16,0.715,13808838
0,2017-12-17,0.7305,13808838
0,2017-12-18,0.7407,13808838
0,2017-12-19,0.7417,13808838
0,2017-12-20,0.747,13808838
0,2017-12-21,0.7188,13808838
0,2017-12-22,0.7705,13808838
0,2017-12-23,0.7485,13808838
0,2017-12-24,0.7515,13808838
0,2017-12-25,0.8257,13808838
0,2017-12-26,0.821,13808838
0,2017-12-27,0.8174,13808838
0,2017-12-28,0.8706,13808838
0,2017-12-29,0.827,13808838
0,2017-12-30,0.756,13808838
0,2017-12-31,0.7524,13808838
0,2018-01-01,0.727,13808838
0,2018-01-02,0.6924,13808838
0,2018-01-03,0.6465,13808838
0,2018-01-04,0.65,13808838
0,2018-01-05,0.608,13808838
0,2018-01-06,0.594,13808838
0,2018-01-07,0.5757,13808838
0,2018-01-08,0.6113,13808838
0,2018-01-09,0.602,13808838
0,2018-01-10,0.5796,13808838
0,2018-01-11,0.585,13808838
0,2018-01-12,0.586,13808838
0,2018-01-13,0.5493,13808838
0,2018-01-14,0.596,13808838
0,2018-01-15,0.6807,13808838
0,2018-01-16,0.6045,13808838
0,2018-01-17,0.558,13808838
0,2018-01-18,0.564,13808838
0,2018-01-19,0.559,13808838
0,2018-01-20,0.5444,13808838
0,2018-01-21,0.55,13808838
0,2018-01-22,0.6,13808838
0,2018-01-23,0.602,13808838
0,2018-01-24,0.5737,13808838
0,2018-01-25,0.5684,13808838
0,2018-01-26,0.591,13808838
0,2018-01-27,0.543,13808838
0,2018-01-28,0.555,13808838
0,2018-01-29,0.5825,13808838
0,2018-01-30,0.5757,13808838
0,2018-01-31,0.5815,13808838
0,2018-02-01,0.641,13808838
0,2018-02-02,0.5854,13808838
0,2018-02-03,0.5664,13808838
0,2018-02-04,0.57,13808838
0,2018-02-05,0.5874,13808838
0,2018-02-06,0.6196,13808838
0,2018-02-07,0.6406,13808838
0,2018-02-08,0.7446,13808838
0,2018-02-09,0.588,13808838
0,2018-02-10,0.566,13808838
0,2018-02-11,0.5757,13808838
0,2018-02-12,0.5957,13808838
0,2018-02-13,0.577,13808838
0,2018-02-14,0.581,13808838
0,2018-02-15,0.578,13808838
0,2018-02-16,0.5664,13808838
0,2018-02-17,0.5513,13808838
0,2018-02-18,0.552,13808838
0,2018-02-19,0.5786,13808838
0,2018-02-20,0.6167,13808838
0,2018-02-21,0.6733,13808838
0,2018-02-22,0.733,13808838
0,2018-02-23,0.8154,13808838
0,2018-02-24,0.69,13808838
0,2018-02-25,0.6465,13808838
0,2018-02-26,0.644,13808838
0,2018-02-27,0.679,13808838
0,2018-02-28,0.663,13808838
0,2018-03-01,0.666,13808838
0,2018-03-02,0.7183,13808838
0,2018-03-03,0.6685,13808838
0,2018-03-04,0.6626,13808838
0,2018-03-05,0.6836,13808838
0,2018-03-06,0.712,13808838
0,2018-03-07,0.6953,13808838
0,2018-03-08,0.684,13808838
0,2018-03-09,0.6826,13808838
0,2018-03-10,0.6777,13808838
0,2018-03-11,0.68,13808838
0,2018-03-12,0.697,13808838
0,2018-03-13,0.7407,13808838
0,2018-03-14,0.696,13808838
0,2018-03-15,0.7,13808838
0,2018-03-16,0.6953,13808838
0,2018-03-17,0.685,13808838
0,2018-03-18,0.6904,13808838
0,2018-03-19,0.7075,13808838
0,2018-03-20,0.702,13808838
0,2018-03-21,0.755,13808838
0,2018-03-22,0.692,13808838
0,2018-03-23,0.698,13808838
0,2018-03-24,0.675,13808838
0,2018-03-25,0.6704,13808838
0,2018-03-26,0.7007,13808838
0,2018-03-27,0.689,13808838
0,2018-03-28,0.6807,13808838
0,2018-03-29,0.687,13808838
0,2018-03-30,0.683,13808838
0,2018-03-31,0.6636,13808838
0,2018-04-01,0.6523,13808838
0,2018-04-02,0.6904,13808838
0,2018-04-03,0.6406,13808838
0,2018-04-04,0.645,13808838
0,2018-04-05,0.661,13808838
0,2018-04-06,0.7197,13808838
0,2018-04-07,0.6504,13808838
0,2018-04-08,0.6406,13808838
0,2018-04-09,0.6553,13808838
0,2018-04-10,0.653,13808838
0,2018-04-11,0.6396,13808838
0,2018-04-12,0.654,13808838
0,2018-04-13,0.654,13808838
0,2018-04-14,0.635,13808838
0,2018-04-15,0.6045,13808838
0,2018-04-16,0.6963,13808838
0,2018-04-17,0.6416,13808838
0,2018-04-18,0.76,13808838
0,2018-04-19,0.6514,13808838
0,2018-04-20,0.6465,13808838
0,2018-04-21,0.6694,13808838
0,2018-04-22,0.6235,13808838
0,2018-04-23,0.652,13808838
0,2018-04-24,0.654,13808838
0,2018-04-25,0.6924,13808838
0,2018-04-26,0.666,13808838
0,2018-04-27,0.6787,13808838
0,2018-04-28,0.933,13808838
0,2018-04-29,1.453,13808838
0,2018-04-30,1.011,13808838
0,2018-05-01,0.707,13808838
0,2018-05-02,0.701,13808838
0,2018-05-03,0.705,13808838
0,2018-05-04,0.703,13808838
0,2018-05-05,0.6733,13808838
0,2018-05-06,0.6753,13808838
0,2018-05-07,0.994,13808838
0,2018-05-08,0.7314,13808838
0,2018-05-09,0.743,13808838
0,2018-05-10,0.716,13808838
0,2018-05-11,0.809,13808838
0,2018-05-12,0.7935,13808838
0,2018-05-13,0.7695,13808838
0,2018-05-14,0.754,13808838
0,2018-05-15,0.761,13808838
0,2018-05-16,0.73,13808838
0,2018-05-17,0.746,13808838
0,2018-05-18,0.719,13808838
0,2018-05-19,0.7183,13808838
0,2018-05-20,0.7188,13808838
0,2018-05-21,0.743,13808838
0,2018-05-22,0.78,13808838
0,2018-05-23,0.75,13808838
0,2018-05-24,0.7666,13808838
0,2018-05-25,0.7417,13808838
0,2018-05-26,0.718,13808838
0,2018-05-27,0.708,13808838
0,2018-05-28,0.7637,13808838
0,2018-05-29,0.785,13808838
0,2018-05-30,0.833,13808838
0,2018-05-31,0.8164,13808838
0,2018-06-01,0.7944,13808838
0,2018-06-02,0.7593,13808838
0,2018-06-03,0.7627,13808838
0,2018-06-04,0.7734,13808838
0,2018-06-05,0.7793,13808838
0,2018-06-06,0.803,13808838
0,2018-06-07,0.832,13808838
0,2018-06-08,0.801,13808838
0,2018-06-09,0.792,13808838
0,2018-06-10,0.7676,13808838
0,2018-06-11,0.802,13808838
0,2018-06-12,0.8257,13808838
0,2018-06-13,0.829,13808838
0,2018-06-14,0.843,13808838
0,2018-06-15,0.8516,13808838
0,2018-06-16,0.792,13808838
0,2018-06-17,0.798,13808838
0,2018-06-18,0.8193,13808838
0,2018-06-19,0.8345,13808838
0,2018-06-20,0.8447,13808838
0,2018-06-21,0.8438,13808838
0,2018-06-22,0.8013,13808838
0,2018-06-23,0.763,13808838
0,2018-06-24,0.7627,13808838
0,2018-06-25,0.79,13808838
0,2018-06-26,0.7886,13808838
0,2018-06-27,0.791,13808838
0,2018-06-28,0.8047,13808838
0,2018-06-29,0.764,13808838
0,2018-06-30,0.7393,13808838
0,2018-07-01,0.721,13808838
0,2018-07-02,0.7393,13808838
0,2018-07-03,0.746,13808838
0,2018-07-04,0.84,13808838
0,2018-07-05,0.758,13808838
0,2018-07-06,0.782,13808838
0,2018-07-07,0.755,13808838
0,2018-07-08,0.7476,13808838
0,2018-07-09,0.773,13808838
0,2018-07-10,0.7896,13808838
0,2018-07-11,0.794,13808838
0,2018-07-12,0.791,13808838
0,2018-07-13,0.8076,13808838
0,2018-07-14,0.791,13808838
0,2018-07-15,0.7485,13808838
0,2018-07-16,0.796,13808838
0,2018-07-17,0.8057,13808838
0,2018-07-18,0.811,13808838
0,2018-07-19,0.821,13808838
0,2018-07-20,0.8037,13808838
0,2018-07-21,0.7866,13808838
0,2018-07-22,0.7876,13808838
0,2018-07-23,0.8193,13808838
0,2018-07-24,0.8125,13808838
0,2018-07-25,0.8115,13808838
0,2018-07-26,0.832,13808838
0,2018-07-27,0.8413,13808838
0,2018-07-28,0.793,13808838
0,2018-07-29,0.7905,13808838
0,2018-07-30,0.816,13808838
0,2018-07-31,0.756,13808838
0,2018-08-01,0.756,13808838
0,2018-08-02,0.7485,13808838
0,2018-08-03,0.7354,13808838
0,2018-08-04,0.724,13808838
0,2018-08-05,0.717,13808838
0,2018-08-06,0.7285,13808838
0,2018-08-07,0.752,13808838
0,2018-08-08,0.7476,13808838
0,2018-08-09,0.743,13808838
0,2018-08-10,0.7363,13808838
0,2018-08-11,0.7114,13808838
0,2018-08-12,0.831,13808838
0,2018-08-13,0.734,13808838
0,2018-08-14,0.7197,13808838
0,2018-08-15,0.7017,13808838
0,2018-08-16,0.7124,13808838
0,2018-08-17,0.716,13808838
0,2018-08-18,0.675,13808838
0,2018-08-19,0.672,13808838
0,2018-08-20,0.6924,13808838
0,2018-08-21,0.6997,13808838
0,2018-08-22,0.6973,13808838
0,2018-08-23,0.738,13808838
0,2018-08-24,0.6753,13808838
0,2018-08-25,0.662,13808838
0,2018-08-26,0.731,13808838
0,2018-08-27,0.7046,13808838
0,2018-08-28,0.711,13808838
0,2018-08-29,0.7285,13808838
0,2018-08-30,0.7695,13808838
0,2018-08-31,0.704,13808838
0,2018-09-01,0.685,13808838
0,2018-09-02,0.687,13808838
0,2018-09-03,0.727,13808838
0,2018-09-04,0.7124,13808838
0,2018-09-05,0.7227,13808838
0,2018-09-06,0.7437,13808838
0,2018-09-07,0.7793,13808838
0,2018-09-08,0.7266,13808838
0,2018-09-09,0.687,13808838
0,2018-09-10,0.702,13808838
0,2018-09-11,0.736,13808838
0,2018-09-12,0.7153,13808838
0,2018-09-13,0.6978,13808838
0,2018-09-14,0.6973,13808838
0,2018-09-15,0.6772,13808838
0,2018-09-16,0.6763,13808838
0,2018-09-17,0.6978,13808838
0,2018-09-18,0.707,13808838
0,2018-09-19,0.674,13808838
0,2018-09-20,0.6787,13808838
